user_id,edit_count,gender,admin_ascention,admin,eigen_central,eigen_central_bin,community,coord_given_all,coord_received_all,coord_given_ingroup,coord_received_ingroup,post_count,italics_freq,bold_freq,link_freq,function_words_freq,avg_length_tokens
DBZROCKS,4596,unknown,,False,1.811250868809799e-05,False,15,-0.0991071428571,0.0107638888889,,,14,,,,21.714285714285715,2.5
The Ungovernable Force,4869,unknown,,False,2.236861652894829e-05,False,2,-0.0155178155178,-0.00126262626263,,,33,0.3333333333333333,,,21.424242424242426,3.787878787878788
Gcaptain,60,unknown,,False,1.3550478675644805e-05,False,22,nan,nan,,,1,,,,,1.0
YellowFives,1378,unknown,,False,1.5937572283303452e-05,False,37,nan,0.0,,,2,,,,12.5,5.0
Wornwinter11,97,unknown,,False,3.567576807466399e-07,False,30,nan,0.0,,,1,,,,18.0,3.0
Drillerguy,168,unknown,,False,2.757230431770532e-07,False,39,nan,nan,,,1,,,,,1.0
Swanny18,2220,unknown,,False,7.184852697642232e-07,False,4,0.0,0.0,,,7,,,,18.0,1.8571428571428572
HLHJ,100,unknown,,False,3.4680673464924676e-05,False,35,nan,-0.5,,,2,,,,11.0,2.0
DynamoDegsy,46826,male,,False,6.887038355163701e-05,False,3,0.0242722500303,0.0518477882005,,,71,0.07042253521126761,,0.09859154929577464,27.91549295774648,3.591549295774648
Northern Ship,7,unknown,,False,,,,nan,nan,,,1,,,,,0.0
TarquinWJ,145,unknown,,False,,,,nan,nan,,,1,,,,10.0,2.0
SatyrTN,46512,unknown,2007-12-09 00:00:00,True,0.00027535474813383657,False,13,0.0512155465256,0.015082929195,,,80,0.0625,,,13.3,3.075
AlfredoRego,15,unknown,,False,6.261792806900031e-05,False,0,nan,nan,,,3,,,,,0.0
Paki.tv,1690,unknown,,False,0.0001871330107846354,False,4,nan,-0.125,,,2,,,,5.0,1.0
Besajone,34,unknown,,False,2.307488697271175e-05,False,10,0.0,nan,,,2,,,,4.0,1.0
74s181,2044,unknown,,False,7.226583606252879e-07,False,8,0.0357142857143,0.0304608585859,,,14,0.07142857142857142,,,42.714285714285715,3.642857142857143
Smt1192,36,unknown,,False,1.510887386354004e-06,False,11,0.0,nan,,,2,,,,,0.0
BrandonYusufToropov,7035,unknown,,False,3.55797294451875e-05,False,17,0.100284090909,0.00191273687202,,,38,0.05263157894736842,,,14.710526315789474,2.5
Inhighspeed,341,unknown,,False,,,,nan,nan,,,2,,,,66.5,6.0
ExplorerCDT,8427,unknown,,False,7.977344385680406e-05,False,32,0.0570075757576,-0.00767251485614,,,31,0.06451612903225806,,,24.93548387096774,4.064516129032258
CloversMallRat,14369,unknown,,False,,,,0.0267857142857,0.0267857142857,,,11,0.09090909090909091,,,31.363636363636363,3.090909090909091
Gavrilov Sergey,1338,unknown,,False,3.34975479545439e-08,False,9,0.0,nan,,,3,,,,1.3333333333333333,0.3333333333333333
Bobak,26246,male,2007-05-23 00:00:00,True,0.00025115193594288637,False,20,0.0118421052632,0.000746872460235,,,47,0.10638297872340426,,0.02127659574468085,36.787234042553195,4.404255319148936
Dailycare,2495,male,,False,2.4117675036934814e-05,False,35,nan,0.0,,,2,,,,38.5,4.5
Rl,11035,unknown,,False,,,,nan,nan,,,,,,,,
Jkyleg,4,unknown,,False,3.915438912674978e-05,False,39,nan,nan,,,1,,,,,0.0
Teenking,46,unknown,,False,4.3359508368454966e-07,False,34,nan,0.166666666667,,,2,,,,13.5,3.5
Shaliya waya,4068,female,,False,1.0586430200935172e-06,False,23,0.0,0.0,,,2,0.5,,,43.0,3.0
Me-123567-Me,4063,male,,False,6.49951746589003e-06,False,40,-0.166666666667,-0.0679563492063,,,9,0.1111111111111111,,,23.333333333333332,3.0
CapitalElll,202,unknown,,False,1.771836383319423e-05,False,21,0.0,0.0,,,2,,,,17.0,3.0
Phaedrus86,2384,unknown,,False,3.4218384609316955e-08,False,13,nan,0.0,,,1,,,,36.0,4.0
Peroxisome,216,unknown,,False,3.8805287790478465e-05,False,22,nan,nan,,,2,,,,,0.0
Bachrach44,14913,unknown,,False,1.4282532635329348e-06,False,9,0.0,nan,,,4,,,,23.75,3.75
Juhachi,67392,male,,False,7.464771086881666e-05,False,16,-0.0339375901876,0.00308025308025,,,26,0.23076923076923078,,,34.0,2.8076923076923075
Imc,7891,male,,False,3.087196795222381e-07,False,27,0.0,0.125,,,5,,,,33.6,4.2
JoeSmack,19006,unknown,,False,2.651345794093429e-06,False,9,0.0684523809524,0.06875,,,11,,,,25.0,4.818181818181818
BillZ,25,unknown,,False,1.0056299288374191e-05,False,15,nan,0.0,,,1,,,,4.0,1.0
Nortmannus,1955,unknown,,False,4.535452425084412e-07,False,15,nan,0.0208333333333,,,2,0.5,,,25.5,4.5
DFoerster,111,unknown,,False,1.2053153366516556e-06,False,38,nan,0.0,,,1,,,,28.0,5.0
TheBFG,27,unknown,,False,1.8599801745558136e-07,False,32,0.0,nan,,,1,,,,72.0,6.0
Serenity id,412,unknown,,False,,,,nan,nan,,,2,,,,14.0,2.5
MezzoMezzo,4061,unknown,,False,1.3973734371746998e-05,False,42,0.0,0.0,0.0,0.0,3,,,,22.666666666666668,4.0
GabeMc,7023,male,,False,6.992349266767978e-05,False,17,-0.0800081862582,0.0755608974359,,,21,0.09523809523809523,,,12.380952380952381,1.7619047619047619
Joffday,2,unknown,,False,2.2549413574145715e-05,False,15,nan,nan,,,1,,,,,0.0
Simple Bob,15029,unknown,,False,0.00017374381271996088,False,6,0.0176006654482,-0.018284551276,,,53,0.03773584905660377,,,21.056603773584907,3.7547169811320753
JustAGal,95232,unknown,,False,0.00010502132487606062,False,12,0.0160204378954,0.0645833333333,,,21,0.047619047619047616,,,16.571428571428573,3.238095238095238
Sartaj beary,306,unknown,,False,3.1764626982918444e-07,False,3,0.0,nan,,,1,,,,5.0,2.0
Ragingbullfrog,167,unknown,,False,4.169749770190769e-06,False,41,nan,nan,,,1,,,,,0.0
CaffOMHW,10,unknown,,False,2.277438765863073e-06,False,9,0.0,0.0,,,1,,,,89.0,6.0
Inurhead,698,unknown,,False,1.1448938758543883e-05,False,21,0.0,0.0,,,3,,,,66.0,9.0
Fireswordfight,1336,male,,False,8.950692914953347e-06,False,36,0.0,0.1875,,,4,,,,18.75,3.5
CT Cooper,26896,male,,True,8.249479264109398e-05,False,27,-0.0640625,0.0232142857143,,,30,,,,17.366666666666667,1.8333333333333333
Ccrashh,2356,unknown,,False,8.870888774304823e-05,False,9,0.0520833333333,-0.0416666666667,,,10,,,,24.6,4.1
Cydevil38,2133,unknown,,False,3.800151603606059e-05,False,5,nan,0.0,,,1,,,,17.0,2.0
Kedarus,2991,male,,False,,,,0.0,0.0,,,3,0.3333333333333333,,,5.0,2.0
VMAsNYC,629,unknown,,False,0.00011205795077874367,False,10,-0.125,-6.93889390391e-18,,,7,0.14285714285714285,,,34.142857142857146,3.4285714285714284
Aerion,906,unknown,,False,1.8990436969509567e-06,False,9,nan,0.0,,,2,,,,45.0,6.0
Uioh,135,unknown,,False,,,,nan,nan,,,1,,,,,0.0
MPS,8592,unknown,,False,4.377287512927218e-10,False,26,0.0,0.0,,,4,0.25,,,12.25,3.25
El C,69188,unknown,2005-05-01 00:00:00,True,0.000673745092914034,False,9,0.0284319285163,-0.0104562623301,,,77,0.2077922077922078,,,15.519480519480519,3.012987012987013
DonBarton,1346,unknown,,False,,,,nan,nan,,,1,,,,10.0,2.0
VirtualArtifacts,26,unknown,,False,1.939123493166243e-06,False,11,0.0,0.0,,,2,,,,19.5,4.5
Zugerbueb,22,unknown,,False,,,,nan,nan,,,2,,,,16.5,3.5
Mporter,810,unknown,,False,1.762623100713085e-05,False,9,-0.0625,0.0,,,3,,,,40.333333333333336,3.0
SeventhBase,32,unknown,,False,1.5167794686661132e-05,False,13,0.0,nan,,,1,,,,4.0,1.0
Moona Sehgal,5,female,,False,8.113507505206628e-07,False,0,nan,nan,,,1,,,,,0.0
DVD R W,24805,unknown,2006-06-17 00:00:00,True,0.0007516906290300978,False,4,0.0166134430361,0.0289016110383,,,49,0.02040816326530612,,,18.489795918367346,2.7346938775510203
Chartinael,479,unknown,,False,4.1697497701908035e-06,False,41,nan,0.0,,,1,,,,30.0,2.0
CanaryInACoalmine,30,unknown,,False,,,,0.0,0.0,,,2,,,,23.5,3.0
Shoombooly,1142,unknown,,False,,,,0.0,0.0,,,2,,,,14.0,2.5
Michkalas,4393,unknown,,False,9.283389215216648e-08,False,40,0.0,0.125,,,4,,,,16.0,2.0
Lampford,604,unknown,,False,1.3491024553237254e-07,False,7,nan,0.0,,,1,,,,8.0,3.0
David Biddulph,11499,unknown,,False,3.1386698638729755e-05,False,6,0.0660130718954,0.144823232323,,,29,,,,13.758620689655173,2.5517241379310347
Azyrii,1156,male,,False,,,,0.0,0.0,,,2,,,,21.5,3.5
Cool Blue,7867,unknown,,False,1.9476046227009794e-05,False,2,0.0625,0.0520833333333,,,8,0.125,,,19.625,3.25
Akerbeltz,10847,male,,False,0.0007232676057370329,False,23,0.0429148738023,0.0551910283467,,,127,0.10236220472440945,,,18.96062992125984,2.590551181102362
ArmadilloFromHell,12402,unknown,,False,8.063350895964822e-05,False,28,0.166666666667,0.03125,,,7,0.14285714285714285,,0.14285714285714285,19.0,3.0
Russell Cushman,29,unknown,,False,6.681565542702987e-06,False,37,nan,nan,,,1,,,,,0.0
Vilallonga,110,unknown,,False,8.986984809426839e-07,False,10,-0.129464285714,-0.0541666666667,,,8,,,,10.0,3.375
Mrprada911,0,unknown,,False,2.1662955194663342e-07,False,1,0.0,0.0,,,2,,,,27.5,3.5
Diannaa,43256,unknown,2010-10-28 00:00:00,True,0.0001903551640294954,False,40,0.0354993168421,0.0288985194336,,,104,0.04807692307692308,,,23.028846153846153,3.9615384615384617
Metallurgist,2802,male,,False,5.347692521616007e-05,False,13,0.0,0.0,,,3,,,,20.666666666666668,5.0
Abckookooman,112,male,,False,,,,nan,nan,,,,,,,,
Tibetan Prayer,23679,male,,False,4.886420284501478e-06,False,12,nan,0.102083333333,,,5,,,,18.4,3.0
CSTAR,8863,male,2004-11-23 00:00:00,True,0.0001624882458156531,False,2,-0.00714285714286,0.128530844156,,,29,,,,17.0,2.4482758620689653
Ajh16,2032,unknown,,False,5.555211959840078e-05,False,13,nan,0.0,,,1,,,,18.0,3.0
This lousy T-shirt,3683,unknown,,False,2.8639277017484443e-05,False,28,nan,-0.0357142857143,,,4,,,,5.75,2.0
Snalwibma,7796,unknown,,False,5.4054331767204923e-05,False,39,nan,0.25,,,2,,,,15.5,4.0
The Great Editor In Chief,104,unknown,,False,1.0388160514429767e-05,False,4,nan,nan,,,1,,,,,1.0
WCityMike,5390,male,,False,0.0002456782375186801,False,11,-0.0217789806177,-0.0159970238095,,,35,0.22857142857142856,0.02857142857142857,,33.65714285714286,3.5714285714285716
28bytes,16938,unknown,2011-06-14 00:00:00,True,0.00046527395013819717,False,37,0.0522488597911,0.0109039046043,,,104,0.0673076923076923,,0.009615384615384616,19.740384615384617,2.6538461538461537
Ryz05,2512,unknown,,False,,,,-0.0277777777778,-0.0277777777778,,,4,,,,14.0,2.75
Kmarinas86,13034,unknown,,False,0.00017706875933772286,False,4,0.0260416666667,0.0208333333333,,,16,0.1875,,,22.75,2.5
Kusonaga,4053,unknown,,False,,,,-0.0125,-0.0125,,,9,0.1111111111111111,,,20.11111111111111,3.0
Steamroller Assault,6135,unknown,,False,3.7877269940102034e-06,False,0,nan,-0.0625,,,2,,,,17.5,4.5
Oscillate,339,unknown,,False,,,,nan,nan,,,1,,,,1.0,1.0
Patken4,30720,unknown,,False,4.508104204707299e-06,False,4,0.0242063492063,-0.0107142857143,,,16,,,,32.75,4.375
Bkoop,50,unknown,,False,3.735894572246759e-07,False,9,nan,0.0,,,1,,,,5.0,2.0
Limetom,677,male,,False,1.4689138209565281e-08,False,12,nan,0.0,,,1,,,,11.0,3.0
Tearstar,83,unknown,,False,2.4627172191918407e-06,False,9,nan,0.0,,,1,,,,17.0,1.0
Theo10011,3275,male,,False,5.4325656545432494e-05,False,12,0.0,0.116071428571,,,9,,,,35.888888888888886,4.0
Mahewa,2389,male,,False,6.138572007424723e-05,False,31,0.0,0.0333333333333,,,9,,,,59.111111111111114,5.333333333333333
Swaq,6903,unknown,,False,5.2963012828444234e-05,False,41,0.125,0.0,,,4,,,,20.75,3.5
Kozuch,13341,male,,False,0.0005042865360717247,False,21,0.00636378768172,0.0418414918415,,,33,,,,9.757575757575758,2.0
Robert Kavanaugh,296,male,,False,5.749342989987826e-05,False,22,nan,0.0,,,1,,,,1.0,1.0
Diffly,105,male,,False,9.115521390578403e-08,False,0,nan,0.0,,,1,,,,17.0,3.0
Thardman22,332,unknown,,False,1.463290676018341e-06,False,14,0.125,0.0,,,3,,,,43.666666666666664,5.333333333333333
Chameleon,7813,male,,False,3.7794512595547395e-09,False,40,nan,0.0,,,2,,,,4.5,1.5
Maurice27,3465,male,,False,3.76859759738616e-06,False,9,nan,0.0625,,,2,,,,23.5,3.5
Gus Polly,1699,unknown,,False,2.3679901526157375e-10,False,35,nan,0.0,,,1,,,,7.0,2.0
Qyd,50582,unknown,,False,0.001090840000039513,False,12,0.0166887763615,0.0187170220652,,,194,0.05670103092783505,,,17.5,3.2938144329896906
DShamen,13517,unknown,,False,7.802511836504748e-07,False,6,0.0,-6.93889390391e-18,,,4,,,,46.0,3.5
Jake Wasdin,367,unknown,,False,9.66638342554931e-06,False,21,0.0,nan,,,1,,,,21.0,4.0
GBenemyBot,1,unknown,,False,1.2933281062495136e-05,False,9,0.0,0.0,,,2,,,,51.5,5.5
Bosniak,3038,unknown,,False,8.470983592920893e-05,False,2,0.0,0.0333333333333,,,8,0.25,,,27.25,4.0
Nomorenonotnever,143,unknown,,False,,,,0.0,0.0,,,3,0.3333333333333333,,,11.666666666666666,4.666666666666667
JJ the Crusader,51,unknown,,False,,,,0.0,0.0,,,3,,,,17.333333333333332,2.3333333333333335
Der.Gray,200,unknown,,False,4.004488544012081e-07,False,6,nan,0.0,,,1,,,,9.0,1.0
Jillk67y,5,unknown,,False,1.582177365913307e-06,False,20,nan,0.0,,,1,,,,19.0,4.0
Ipsign,1777,unknown,,False,9.732199745800165e-07,False,0,0.0,nan,,,1,,,,4.0,2.0
Timberframe,6250,unknown,,False,6.392381376467798e-05,False,10,-0.0637896825397,-0.00595238095238,,,28,0.03571428571428571,,,31.142857142857142,3.857142857142857
Holzman-tweed,184,unknown,,False,9.732199745802223e-07,False,0,nan,nan,,,1,,,,,0.0
Geotek,901,unknown,,False,1.3814047464071243e-05,False,9,0.0,-0.0625,,,4,0.25,,,15.25,2.0
Jeff3000,43447,male,,False,0.0001858807640036578,False,30,0.0388301785361,0.0100699407881,,,54,0.12962962962962962,,,23.90740740740741,3.7222222222222223
Sebwite,13159,unknown,,False,0.001793926279969783,False,0,0.0191468253968,-0.0534226190476,,,17,,,,19.88235294117647,2.7058823529411766
I Jethrobot,5252,male,,False,9.321119731830415e-06,False,27,nan,-0.11875,,,4,,,,16.75,2.5
Durero,112,unknown,,False,1.6013643121128184e-06,False,0,nan,0.0,,,1,,,,10.0,3.0
Addicted2Sanity,89,unknown,,False,3.983799855304537e-06,False,28,0.0,0.0,,,1,,,,11.0,2.0
JackShestak,4969,unknown,,False,,,,0.0,0.0,,,2,,,,77.0,4.0
Paulmcdonald,27059,male,,False,0.0018526364950272951,False,32,-0.00179536227864,0.0616979040402,,,59,0.0847457627118644,,,15.203389830508474,2.4237288135593222
Ganeshk,28668,male,2006-06-10 00:00:00,True,0.00011392967872636564,False,29,0.164823717949,0.130284992785,,,19,,,,11.052631578947368,3.1052631578947367
Utahredrock,3734,unknown,,False,0.00019768979278869797,False,34,-0.00472132034632,0.00659983291562,,,33,0.09090909090909091,,,22.575757575757574,3.696969696969697
DH85868993,64724,male,,False,0.000269047649897254,False,18,0.0741968320779,0.0557330639154,,,109,0.2018348623853211,,,22.091743119266056,3.5871559633027523
Jamoche,2090,unknown,,False,1.535786032998002e-05,False,15,nan,0.0625,,,2,,,,23.0,3.5
Khalidkhoso,4294,unknown,,False,7.81920018642234e-07,False,35,-0.0442779442779,-0.0602525946276,,,28,,,,10.678571428571429,1.2142857142857142
13hourdrive,2,unknown,,False,5.301561041605873e-06,False,9,nan,nan,,,1,,,,,1.0
JMax555,1053,unknown,,False,0.00042387174885983605,False,9,0.0,-0.0178571428571,,,3,,,0.3333333333333333,13.666666666666666,3.0
Docu,93822,unknown,2003-12-18 00:00:00,True,7.751822621982959e-06,False,6,0.0833333333333,0.5,,,5,,,,17.2,3.8
Totnesmartin,0,unknown,,False,4.900190410600463e-05,False,8,0.0604166666667,-0.00297619047619,,,10,0.2,,0.1,21.7,3.2
Zntrip,21376,male,,False,3.091171106136703e-05,False,5,-0.0348387723388,-0.0168154761905,,,24,0.125,,,33.625,5.125
Martha Lois,54,unknown,,False,5.301561041605807e-06,False,9,nan,0.0,,,1,,,,28.0,4.0
IRWolfie-,3606,unknown,,False,3.2524576147958265e-08,False,25,0.0,-0.0833333333333,,,2,,,,17.0,2.5
Gunnar Larsson,1698,unknown,,False,,,,nan,nan,,,1,,,,,3.0
Chorne2k,31,unknown,,False,4.0766271007475296e-07,False,32,nan,0.0,,,1,,,,12.0,3.0
Uriber,4341,unknown,,False,,,,nan,nan,,,1,,,,20.0,2.0
Netkinetic,8391,unknown,,False,7.205444935247612e-06,False,15,-0.0729166666667,-0.0416666666667,,,10,,,,27.4,3.2
Dylankidwell,974,unknown,,False,,,,nan,nan,,,1,,,,16.0,2.0
Zxcvmew,3,unknown,,False,1.2311206044951119e-06,False,5,nan,0.0,,,1,,,,8.0,2.0
Whoop whoop pull up,3171,male,,False,1.023110887197591e-05,False,27,-0.0595238095238,0.00833333333333,,,6,,,,9.0,2.5
LittleOldMe,15672,unknown,,False,5.583143516362741e-06,False,12,6.93889390391e-18,-0.0625,,,8,0.125,,,16.5,2.75
MarkGallagher,9482,unknown,2005-11-25 00:00:00,True,2.361501081171434e-06,False,9,0.0114898989899,0.0184440559441,,,21,0.5238095238095238,,,33.80952380952381,3.8095238095238093
Evilches,2,unknown,,False,2.2896438953463455e-09,False,0,nan,nan,,,1,,,,,0.0
BalthCat,3459,unknown,,False,6.047322593134029e-05,False,12,-0.0290369352869,0.0099606990232,,,18,0.05555555555555555,,,35.27777777777778,4.611111111111111
StanZegel,2713,male,,False,1.8267751048271365e-06,False,9,0.0,0.171428571429,,,9,0.2222222222222222,,,19.11111111111111,3.5555555555555554
Olaf Simons,2184,male,,False,,,,0.0,0.0,,,2,,,,29.5,4.5
JALatimer,337,unknown,,False,,,,nan,nan,,,1,,,,34.0,3.0
IlliniGradResearch,2,unknown,,False,,,,nan,nan,,,2,,,,33.0,4.5
SteveBaker,24202,male,,False,0.00013934783173159108,False,4,-0.00416666666667,0.0406746031746,,,11,,,,33.90909090909091,3.3636363636363638
ChoraPete,751,unknown,,False,9.808669959145407e-07,False,12,nan,0.0,,,3,,,,17.333333333333332,4.0
SimonTrew,18337,male,,False,0.0051594367847650905,False,18,0.194546875768,0.160374090694,,,69,0.043478260869565216,0.014492753623188406,,17.492753623188406,2.3043478260869565
JCarriker,8405,unknown,2004-06-25 00:00:00,True,8.040617506571156e-07,False,43,0.13125,0.25,,,8,,,,21.75,3.125
Fkcuter123,6,unknown,,False,1.0665396361034228e-08,False,39,nan,0.0,,,1,,,,21.0,3.0
P170,26,unknown,,False,,,,0.0,0.0,,,3,,,,4.666666666666667,2.3333333333333335
Jaellee,32768,unknown,,False,0.00013386942986035413,False,18,0.0249796567577,0.00958867521368,,,45,0.022222222222222223,,0.022222222222222223,21.844444444444445,3.8
Fribbler,4806,unknown,2009-08-13 00:00:00,True,5.0544323844723664e-05,False,39,0.114583333333,0.0625,,,5,,,,11.8,2.4
Epthorn,982,unknown,,False,,,,nan,nan,,,2,,,,41.0,5.0
Red4tribe,4321,unknown,,False,,,,0.0,0.0,,,2,,,,42.5,4.0
Timrem,3343,male,,False,3.656051358976171e-06,False,42,-0.0833333333333,0.0,0.0,0.0,3,,,,20.0,2.6666666666666665
Pitke,1943,unknown,,False,1.4680889357442882e-06,False,38,nan,0.0208333333333,,,3,0.3333333333333333,,,21.666666666666668,2.3333333333333335
Ducio1234,767,unknown,,False,4.960899504743415e-06,False,34,0.0625,0.0625,,,3,,,,18.0,2.0
ACEOREVIVED,4157,male,,False,1.2044029974679934e-05,False,10,nan,-0.0208333333333,,,3,,,,37.0,3.3333333333333335
Agyle,1245,unknown,,False,5.396618322112628e-07,False,12,0.0,nan,,,1,,,,20.0,3.0
Annatatton,8,unknown,,False,1.5225813884594145e-05,False,22,nan,0.0,,,2,,,,74.0,5.5
Drumlinehoss,102,unknown,,False,8.681685556948794e-07,False,27,nan,-0.142857142857,,,4,,,,12.5,2.0
Kleuske,760,unknown,,False,8.873238966907642e-07,False,22,0.0,0.0,,,3,,,,21.0,3.3333333333333335
Doctorx0079,886,male,,False,9.417571388113934e-08,False,15,nan,0.0,,,1,,,,42.0,8.0
Kim Dent-Brown,8238,unknown,2008-02-17 00:00:00,True,1.2781733511054668e-05,False,38,-0.0125,0.0,,,13,0.07692307692307693,,,48.15384615384615,4.461538461538462
Nableezy,24231,unknown,,False,3.940544782129351e-06,False,35,-0.0714285714286,0.0,,,3,,,,47.666666666666664,5.666666666666667
Rod57,8908,male,,False,0.00015072313145720305,False,28,0.000168905013289,-0.0248106060606,,,44,0.09090909090909091,,,12.477272727272727,2.090909090909091
Megan1967,11849,unknown,,False,2.7623666150430447e-06,False,4,0.0,nan,,,1,,,,39.0,4.0
SilverWings,187,unknown,,False,,,,0.0,0.0,,,2,0.5,,,84.0,8.0
Jannisri,1173,unknown,,False,2.5693815182470465e-06,False,6,0.0,nan,,,1,,,,30.0,4.0
Skitzouk,7916,male,,False,5.416968828008158e-05,False,15,0.00297619047619,0.0550595238095,,,14,,,,18.214285714285715,1.0714285714285714
Fruv,251,male,,False,,,,0.0,0.0,,,2,,,,24.5,5.0
Swimmtastic,31,unknown,,False,7.010103756959682e-06,False,40,nan,0.0,,,1,,,,15.0,2.0
JKBrooks85,8392,unknown,,False,0.00023780604822665167,False,13,-0.0294092238171,0.0169599646159,,,39,0.02564102564102564,,,22.076923076923077,3.1025641025641026
JA.Davidson,1047,unknown,,False,1.4128189924496271e-05,False,13,-0.0625,-0.104166666667,,,4,,,,12.5,1.75
Georgeberridge1,11,unknown,,False,1.889440086342779e-07,False,6,nan,nan,,,2,,,,,1.0
Peak,3292,unknown,,False,6.321919607628285e-12,False,31,0.0,0.0,,,3,,,,27.666666666666668,2.3333333333333335
Suomi Finland 2009,4112,unknown,,False,0.005097393229521677,False,17,0.00669642857143,-0.0076858083437,,,38,,,,25.026315789473685,3.6315789473684212
Grutter,1729,unknown,,False,0.002068265698333775,False,22,0.214285714286,-0.183333333333,,,9,0.1111111111111111,,,17.77777777777778,3.5555555555555554
Dhaut,23,unknown,,False,,,,nan,nan,,,1,,,,9.0,3.0
Tasoskessaris,0,unknown,,False,0.0004917632108328012,False,26,0.0470128948749,0.0162657936089,,,183,0.03825136612021858,,,22.475409836065573,4.51912568306011
Jedi6,4617,unknown,2006-04-12 00:00:00,True,5.58514306002255e-06,False,9,0.1125,0.0833333333333,,,10,,,0.1,6.5,1.9
Taragui,763,unknown,,False,,,,-0.0625,-0.0625,,,3,,,,18.0,3.0
Leoniana,1075,unknown,,False,8.421009773844094e-07,False,4,nan,0.0,,,1,,,,25.0,5.0
Odiseo79,293,male,,False,9.7746392477699e-06,False,0,nan,0.0,,,1,,,,50.0,10.0
GRuban,5788,unknown,,False,3.3479888865162276e-05,False,26,-0.05,0.0295745920746,,,11,0.09090909090909091,,,15.181818181818182,3.272727272727273
Shinjiman,5461,unknown,,False,7.536740099803958e-05,False,4,0.0,0.0,,,2,,,,22.0,5.0
