user_id,eigen_central,eigen_central_bin,avg_perplexity,n_utts,admin_status,n_content_words,n_tokens,n_types,n_function_words,divergence_articles,divergence_impersonal pronouns,divergence_quantifiers,divergence_auxiliary verbs,divergence_conjunctions,divergence_prepositions,divergence_personal pronouns,divergence_adverbs
Ibrahimfaisal,0,False,608.08271690492256,5,False,137,221,122,98,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Overthetop2,0.001250330155929718,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Petdoc,6.628495441911445e-06,False,148.52830061581355,1,False,40,66,48,33,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Thejerm,5.2572688909754313e-05,False,195.77760538893807,1,False,11,14,14,3,-0.0,,,-0.0,,-0.0,,
Nihilo 01,4.036207420440804e-05,False,1123.1259434235478,6,False,456,681,260,259,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Reaper7,0.0008809068088644251,False,164.05140915256007,2,False,173,279,158,123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Borameer,0.0003008557215656649,False,725.75249718475902,1,False,53,87,62,40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Nabil rais2008,0.00474887516818671,False,330.97116528758863,16,False,104,168,83,77,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Wackymacs,0.004745238323122769,False,3485.7405963354809,17,False,543,790,287,293,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Scramblecase,0.00010470127492832373,False,789.33697142009476,1,False,180,292,156,139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Scotthatton,0.00033311529728393427,False,265.31755112319792,1,False,72,123,81,57,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Smack,0.0008607457571783084,False,1185.3026344815112,7,False,147,227,135,89,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Witzlaw,0.001992945564121267,False,467.23818101503332,1,False,28,49,40,27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
84.82.112.84,0,False,2043.6748001862925,1,False,25,31,26,7,,,,-0.0,-0.0,-0.0,,
Kompik,7.28964915439962e-05,False,791.32041852513873,1,False,38,50,39,16,,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Concrete Cowboy,0,False,1432.7046112193864,9,False,344,545,233,229,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1013-josh,0.0010027710538298205,False,559.210198378521,1,False,46,76,57,40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Camenae,0,False,874.14881437029851,2,False,183,239,108,68,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Terraxos,0.0008017426696160639,False,1505.3052719539901,6,False,429,620,250,225,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Shootbamboo,0.003416340036582955,False,6262.4904336466352,19,False,590,845,362,294,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
WesleyDodds,0.03247393527861452,True,10448.593706112264,499,False,19252,30203,4185,12951,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Uldar,0.0004418834267298122,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Average White Dork,0.0017348200807678455,False,143.77006877993551,1,False,7,13,13,9,,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0
John Troodon,8.074736085176628e-05,False,9469.3809232217409,1,False,17,21,18,6,,,-0.0,-0.0,-0.0,-0.0,,-0.0
Plasma east,0.00019577886436109504,False,930.50695421894727,2,False,38,56,45,20,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Ministry of random walks,2.4441117604557988e-05,False,3663.9203551491473,1,False,17,23,19,6,-0.0,,,-0.0,,-0.0,,-0.0
Vatrena ptica,0.00012380821937245742,False,2094.3336735669786,2,False,22,26,11,6,,,,,-0.0,-0.0,-0.0,
Reinyday,0.010215342174961797,True,396.53251870896236,1,False,12,17,17,7,-0.0,,-0.0,,-0.0,-0.0,-0.0,-0.0
Jay*Jay,0.0035273871548340352,False,45579.545368716084,1,False,4,6,6,2,,,,-0.0,,,-0.0,
Werldwayd,0.0036869984310380416,False,288.70560103700069,13,False,612,950,413,413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sploggers,2.7637525243269617e-05,False,1495.835678942585,1,False,19,25,21,6,-0.0,,,-0.0,,-0.0,,
Topher385,0.0009340747415351305,False,548.32291732092267,1,False,62,113,80,55,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Krashlandon,0.0011429191921570089,False,1736.3048265337957,3,False,86,116,82,37,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jacob grace,0.00020753380054503356,False,288.54980268007546,4,False,10,16,8,8,,,-0.0,,,,-0.0,-0.0
Robsinden,0.004552062010631001,False,3309.3594592477889,47,False,1841,2850,682,1191,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sreejithk2000,0.0006219833815334541,False,259.50308084334819,8,False,239,339,177,111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
KeroroGunso,0.0017465787741098209,False,714.36860142945557,2,False,59,101,61,45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
Gtadoc,0.0015261536367564264,False,197.18878095561615,2,False,86,138,51,62,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Rst20xx,0.0036297697821745835,False,10367.564243292227,19,False,802,1158,446,412,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Alatari,0.0018563704623809217,False,1237.7824977925261,17,False,609,934,437,376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ted87,0.006287732142327632,False,886.2470045267072,12,False,245,367,199,139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Chedit,0.001992945564121268,False,588.71649843179102,1,False,27,47,39,23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Deuar,0.0001028240993157835,False,3802.7613350009046,4,False,286,447,218,187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ferret-aaron,0,False,488.9548675775365,1,False,41,61,42,22,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Obersachse,0.0007331079894533018,False,538.4415109834697,8,False,109,153,92,46,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Grandpa lemon,0.00026924454065443986,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Nrglaw,0.00010095723098963916,False,244.42077823558228,1,False,35,56,47,23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jrsnbarn,0.00030876599999623915,False,79.119693140955235,1,False,9,12,12,3,,,,-0.0,,-0.0,-0.0,
Gaff,0.0015605713631511005,False,2963.1524252773902,3,False,86,111,67,31,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
AppleJuggler,0.00010806498869685707,False,1114.5907340195686,2,False,62,97,70,40,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
DocYako,0.00048100234807288043,False,508.31661693745036,1,False,26,43,33,18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Fred Bauder,0.026730074142597385,True,2435.3217451492155,67,True,1865,2863,865,1165,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
66.234.33.8,0,False,5409.8406702836319,2,False,54,82,47,31,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Davesf,0.00014155311607262603,False,858.14322401426227,1,False,41,66,53,29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Charleywin,0.001068187114804434,False,519.82133778437651,2,False,56,94,67,47,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
JohnFromPinckney,0.0054279047070861204,False,58941.826598249732,87,False,4300,6470,1348,2513,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Erwin85,9.155218608027763e-05,False,1163.1136601568246,1,False,77,114,81,44,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
The Shower Singer,7.221074809259585e-05,False,408.02049084956826,1,False,13,20,18,8,-0.0,-0.0,,-0.0,,-0.0,,-0.0
SamJohnston,0.00039814277119950116,False,205857.97621106714,4,False,154,197,103,54,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Cyktsui,0.0003310913474506633,False,360.29722664179229,1,False,17,27,25,11,-0.0,-0.0,-0.0,-0.0,,-0.0,,-0.0
Nimbus227,0.0035234026885278768,False,3003.8163071168324,51,False,2808,4467,1180,1903,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Sue Gardner,0.0018256191291923334,False,5032.7814864681377,5,False,450,666,298,249,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Lentower,0.0003309155938179073,False,101000.09357498476,2,False,39,43,29,4,-0.0,,,,,-0.0,-0.0,
Novickas,0.00575245873453563,False,10764.080711319657,52,False,2199,3306,1070,1273,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ProfessorPaul,0.00018936463540950965,False,1552.9683036479632,2,False,141,209,115,75,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
FranceIsHog,0.00024544466841529673,False,430.58395071562131,3,False,111,190,89,96,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
DukeEgr93,0.0018394952893025646,False,702.14132885117237,5,False,131,195,130,76,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Aylad,0.0039515214467407455,False,497.68156976682781,3,False,122,201,127,91,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Todesfee,0.0010312724672695802,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Fone4My,4.3772920191403266e-05,False,1448.7322786398609,1,False,153,187,87,38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Skywriter,0.0036468999232369425,False,1161.1952824363989,22,False,740,1196,489,515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jtalledo,0.0028867089393744684,False,1213.4217986471367,27,False,843,1264,446,490,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
R.Koot,0.006499602298866126,False,12522.559000905096,21,True,483,679,302,232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Arkmanda,0.0022520217060100593,False,483.06355241425013,8,False,314,551,238,265,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Daniele.tampieri,0.000708420683914497,False,1451.8330088247919,11,False,589,853,300,311,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
JTBurman ,0,False,276764.29500675725,1,False,2,2,2,0,,,,,,,,
The Famous Movie Director,3.971383533322632e-05,False,489.30354499982002,1,False,34,62,52,34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Smeggysmeg,0.0005896895304870517,False,390.31181892610618,2,False,102,170,86,83,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
C.Logan,0.004265386948525797,False,695.31804019717254,4,False,215,354,201,153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Aleister Wilson,0.00043642049453558845,False,1111.4437089966987,11,False,675,1124,430,513,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
71.193.2.115,0,False,764.85525369950017,1,False,28,44,36,21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ignatzmice,0.00379934561206896,False,1565.7061399343524,1,False,34,47,37,15,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Mdavies 965,0.00035223184526566513,False,106.97711068087165,1,False,34,70,55,40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Thereswaterhere,0.00141820348322092,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Efficiency J Lam 82,0.00018427628111778577,False,5597.7137840547384,2,False,20,26,14,7,-0.0,,,-0.0,,-0.0,,-0.0
Journalist1983,0.0001552583975008723,False,847.71436135859074,4,False,164,275,140,128,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gary Kirk,0.003329543620155823,False,5936.5746350124473,6,False,232,337,123,117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dvandersluis,0.000958053521714763,False,1182.5245698429223,1,False,15,24,24,9,,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Evan Robidoux,0.00024782750013472606,False,2147.2741523509203,2,False,49,84,52,38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Grandscribe,0.0005773808268442278,False,239.74395504256267,4,False,27,45,37,19,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,
To the land of eternal sorrow ,0,False,2280.891915159043,1,False,59,95,61,44,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
BrettR,0,False,522.41702756411769,1,False,22,34,31,14,-0.0,,,,-0.0,-0.0,-0.0,-0.0
Tshuku,0.0009916122427555238,False,61.931926934255955,8,False,24,46,21,24,-0.0,-0.0,,-0.0,,-0.0,-0.0,-0.0
Swallow2011,0.00018436977318626177,False,685.93334044167364,1,False,18,25,19,8,-0.0,,,,-0.0,-0.0,-0.0,
Fredvanner,0.00016421471777171265,False,592.53899176689208,2,False,107,169,105,68,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Gtdp,0.0005782542646538999,False,2293.0875586344982,3,False,19,27,22,8,-0.0,,,-0.0,,-0.0,-0.0,-0.0
Applejuicefool,0.0004700174276478296,False,664.08669510554068,2,False,71,103,55,36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NimaFallah,0.00012236409949376479,False,47063.083488007716,1,False,15,15,12,0,,,,,,,,
Kimiko,0.00029723698648625535,False,13.031002755165527,1,False,1,1,1,0,,,,,,,,
Pheonix15,0,False,7635.509997874884,5,False,137,183,115,50,-0.0,,,-0.0,-0.0,-0.0,-0.0,-0.0
Cherkash,0.00011457463131511948,False,589.42851660201052,3,False,110,162,105,68,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Giornorosso,7.883348664591945e-05,False,284.93008499920359,1,False,26,40,38,17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Djk3,0.0002794734847236464,False,276764.29500675725,1,False,2,2,2,0,,,,,,,,
ChristianMusicFan,0.0002377333358786049,False,1648.0864184717423,1,False,30,50,36,21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Edward Wakelin,0.0003153074778932011,False,1880.3125360747345,1,False,23,30,27,8,,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Somercet,0.001125698758737675,False,3712.8431567120988,2,False,91,134,93,48,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dsexpert,7.976686515906232e-05,False,118.57676476308448,1,False,94,158,100,70,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Marlene Nilsson,6.289999932388347e-05,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
British Birder,0.00018079769776851214,False,507.98731594965909,1,False,42,60,51,19,-0.0,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0
Poopdeck,0.0006354769406601938,False,13.031002755165527,1,False,1,1,1,0,,,,,,,,
78.34.202.185,0,False,138078.65443366393,1,False,31,40,21,9,,-0.0,,,-0.0,-0.0,,
Theusualsuspect,0.001070340278885452,False,665.76899745390745,1,False,50,84,64,42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Artiquities,0.0011278094314474928,False,2177.2867263542066,2,False,64,77,45,18,-0.0,,,-0.0,-0.0,-0.0,,-0.0
166.198.100.190,0,False,394.96216781166424,1,False,58,90,70,36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
59.93.77.205,0,False,564.97776210927566,3,False,137,248,126,123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kathleen.wright5,0.006275089893592299,False,422.61647821104469,5,False,234,330,157,107,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kuiavian,0.00025142817428680547,False,780.1726877720422,1,False,8,11,11,3,,-0.0,,,,-0.0,-0.0,
Ebbee,0.0008645656912283187,False,327.85322351715649,1,False,26,34,30,8,-0.0,-0.0,,-0.0,-0.0,-0.0,,
Skyeking,9.017667014511838e-05,False,11396.780729222934,1,False,38,43,32,6,-0.0,,,-0.0,-0.0,-0.0,,
Bcr-abl,0.0039012348733624825,False,285.85009952353818,1,False,24,35,33,15,-0.0,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0
Privacy,0.0009170859288659427,False,7009.6560521342171,21,False,502,718,275,237,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
LuckyPanda,8.026275137499527e-05,False,93693.665573713006,2,False,50,80,58,35,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Tooironic,3.4885385677950855e-05,False,369.95615764952521,1,False,16,25,22,11,-0.0,,,,-0.0,-0.0,-0.0,-0.0
Leonard^Bloom,0.00319470188358658,False,13271.432776971786,32,True,958,1509,444,631,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
99.190.85.26,0,False,34417.096428398676,3,False,149,171,75,27,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Studentofisless,0.0008683615773149619,False,537.25443472459904,2,False,54,91,78,43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
76.66.203.138,0,False,9806.7987318986234,9,False,219,279,111,69,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Bencey,0.00014388828755963103,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
71.184.38.184,0,False,128.16857894871364,1,False,2,2,2,0,,,,,,,,
Calvin Lourdes He,2.9222439447910985e-05,False,1345.0883223676701,2,False,32,54,43,26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ChunkySpaceMonkey,0.00031530747789320143,False,276764.29500675725,1,False,3,3,3,0,,,,,,,,
Alphastream,2.2416373713785175e-05,False,258.48856670745704,1,False,120,200,116,94,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Johnluisocasio,0.0004297946588431924,False,1065.242247765214,5,False,200,301,159,114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
60.230.124.64,0,False,80702.157823875445,1,False,16,16,8,0,,,,,,,,
MartinRe,0.005142578155622737,False,1052.6095833479123,14,False,1204,1980,484,920,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
WikiJoeH,0.0006480572645521201,False,138968.20274845438,2,False,71,102,64,33,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
The Four Deuces,0.0056106224372221795,False,8560.9603028579568,71,False,2192,3438,1034,1410,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Arbero,0.0013163623420061688,False,527523.38862563367,1,False,7,7,5,0,,,,,,,,
213.196.218.167,0,False,705.49304443145911,3,False,56,83,60,31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
ChasRMartin,0.0012032814334396512,False,719.43054962951624,1,False,40,71,55,40,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
64.65.185.242,0,False,23314.112011305213,1,False,9,9,7,0,,,,,,,,
Bradv15,0,False,733.33490138097477,8,False,257,399,214,169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Ken JP Stuczynski,0.0012391160581928544,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Scrfhos,0.00012688698666213908,False,83.778499652698116,1,False,10,22,19,13,-0.0,-0.0,,-0.0,,-0.0,-0.0,-0.0
Panamaed,9.644049416863793e-05,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
93.56.39.55,0,False,1452.4643628730739,1,False,107,146,89,52,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Mugunth Kumar,0.00019774178752007143,False,424.49397582012324,1,False,189,256,120,75,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Marumari,0.0016115745574664913,False,2021.915723958665,3,True,84,127,82,52,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,-0.0
Chp.bym,0.0002548627951564274,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
71.43.182.92,0,False,366.65702791296815,1,False,51,75,62,30,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Berny68,0.0004137656835669177,False,369.42472574967326,5,False,270,424,226,179,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Unigold,0.0008289299338471754,False,116.29902572256002,1,False,17,33,29,17,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Mhym,0.0018991478660067,False,3281.3925816750725,2,False,58,90,60,39,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Rigadoun,0.0028209491732634445,False,1203.3282557872708,3,True,98,146,105,58,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Abubakr Khalidi,0.0003247767402491857,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
69.208.131.94,0,False,571.28111076974562,3,False,220,354,179,160,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
86.162.67.113,0,False,79.470606096391592,2,False,69,105,74,43,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Bethgranter,0.0019929455641212674,False,59.301598686484603,1,False,0,0,0,0,,,,,,,,
Stephen G. Brown,0.0052813360760915265,False,8393.4940904792802,69,False,2305,3640,942,1508,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dennette,0.0014791537520087712,False,2480.8240855226845,3,False,147,200,103,67,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Seth Goldin,1.3645747549201956e-05,False,288.66242111727456,1,False,15,27,24,12,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
wackywace,0,False,77421.092000863326,22,False,527,853,332,389,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jooler,0.0007179698209919866,False,11369.765643050459,11,False,346,545,276,225,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Jack,1.1489289885505463e-05,False,6465.7656038293917,1,False,24,32,28,8,-0.0,-0.0,,-0.0,,-0.0,-0.0,-0.0
Parsecboy,0.011261285004207788,True,6128.9257448071494,83,True,2990,4647,1175,1925,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Wikipeder,6.047037791093562e-05,False,726.56281378140261,2,False,41,69,52,34,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
Anthon01,0.005055810954654747,False,268.53886504969029,12,False,350,530,152,207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Visionholder,0.004205681968207915,False,2012.5217128587933,50,False,3290,5108,1219,2091,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Aya 42,0,False,4806.7828429754709,1,False,13,18,17,5,,-0.0,,-0.0,,-0.0,-0.0,
Julyo,0.0002214629953471306,False,767009.07468702411,1,False,48,49,27,1,,,,,,-0.0,,
Dchmelik,0.0019393365210868341,False,239.42120779425144,4,False,303,561,238,297,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Tombstone,0,False,2133.5156745726786,11,False,496,747,334,284,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Trismegister,1.0785855032538132e-05,False,490.63728550136557,1,False,9,16,14,9,-0.0,,-0.0,,,-0.0,-0.0,-0.0
Essin,0.00035223184526566567,False,19297.750784341399,1,False,23,27,22,5,-0.0,,,,,-0.0,-0.0,-0.0
Aylahs,0.0008359359441664926,False,2578.4676021617247,7,False,305,442,212,160,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
KelleyCook,0.0024558721864233173,False,539.75163418620093,5,False,285,444,206,190,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
64.81.149.135,0,False,11807.579206286082,1,False,24,27,22,3,-0.0,,,,,-0.0,-0.0,
Renegade reddy,0.0003819649994224181,False,461.75670037467165,1,False,50,79,60,31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Hdxstunts1,0.0003636363208586942,False,374.28253533284425,3,False,195,332,170,177,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Shark96z,0.005756315551906891,False,56920.450371563165,6,False,89,117,68,34,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
DonBarton,0.0006582553636742798,False,223.16676499916872,1,False,19,28,28,10,,,,-0.0,-0.0,-0.0,-0.0,-0.0
Dflav1138,3.3845682974479934e-05,False,185.75658166263125,1,False,44,80,55,40,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mx3,0,False,1117.5247327053448,2,False,115,145,87,34,-0.0,,-0.0,-0.0,-0.0,-0.0,,-0.0
Rblaster,1.8400666527653755e-05,False,310.01335461888362,3,False,277,460,238,228,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Thejadefalcon,0.0025766247291661485,False,21131.842446171628,21,False,790,1089,414,345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Mahshidnadimi,0.000206084168746663,False,981.86525867755631,1,False,23,36,26,17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Lion King,0.00019826329579188722,False,2376.718491395297,9,False,263,424,230,187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Africangenesis,0.0013270220968354706,False,637.7697208469267,1,False,22,37,29,17,-0.0,-0.0,,-0.0,-0.0,-0.0,-0.0,-0.0
192.87.123.13,0,False,1197.538233783775,1,False,66,96,69,37,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Yas121,0.0001023122589602987,False,1641.3716478587694,6,False,102,132,40,30,,,,-0.0,-0.0,-0.0,-0.0,
Dominus Vobisdu,4.6781162050882185e-05,False,208.21583650014875,1,False,12,20,19,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
PageantUpdater,0.0026358387903003748,False,3440.1440813109916,9,False,584,801,287,262,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Dalillama,0.0009694946181297571,False,2006.5413401443277,3,False,141,222,119,92,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Hell With Arun,9.455033059899112e-05,False,532.03447182139894,2,False,143,233,95,97,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
